title,reading,reading_raw,language,meaning,object,type_object,material,date,sortdate,date_derivation,site,field_name,location,position,direction,script,alphabet,line_number,letter_number_min,letter_number_max,sign_number,craftsmanship,condition,sigla_tm,sigla_pid,sigla_mancini,sigla_mlr,source,object_source,checklevel,object_checklevel,problem,revision_id,revision_timestamp,object_revision_id,object_revision_timestamp,url,object_url
BZ-1,]anu[,unknown!]anu[,unknown,unknown,BZ-1 potsherd,bowl,pottery,middle of the 5th–middle of the 3rd centuries BC,-350,"typology, archaeological context",Meran / Merano,Hochbühel,Tiroler Landesmuseum Ferdinandeum,"bottom, outside",ambiguous,unknown,,1,3,,,incised,unknown,218523,,BZ-21,74,Schumacher 2004: 178,"Torggler-Wöß 1953b: 442–443, pl. I/4; Lunz 1974: 410 [No. 73.1], pl. 73,1",0,0,,17836,2021-11-08T18:49:43Z,15470,2016-03-22T14:39:14Z,https://tir.univie.ac.at/wiki/BZ-1,https://tir.univie.ac.at/wiki/BZ-1_potsherd
BZ-10.1,tnake p̣iθamu/laþe?,tnake space piθamnu!p̣iθamu / laþe!laþe?,Raetic,'Tnake son of Pitam(n)e ?' (?),BZ-10 slab,slab,porphyry,5th–2nd centuries BC,-300,archaeological context,Pfatten / Vadena,Stadlhof,Tiroler Landesmuseum Ferdinandeum,front,sinistroverse,North Italic script,Sanzeno alphabet,2,15,16,,engraved,complete,218532,196 (a),BZ-13 (a),289 (a),Schumacher 2004: 181,"Franz 1951: 129–130, pl. XV; Franz 1959: 229, pl. 4; Marchesini 2014b: 202 (fig.), pl. 2",2,5,Literatur; Marchesini,18108,2021-12-13T15:32:46Z,14747,2016-01-14T15:49:29Z,https://tir.univie.ac.at/wiki/BZ-10.1,https://tir.univie.ac.at/wiki/BZ-10_slab
BZ-10.2,ṭṇ,ṭṇ,unknown,unknown,BZ-10 slab,slab,porphyry,5th–2nd centuries BC,-300,archaeological context,Pfatten / Vadena,Stadlhof,Tiroler Landesmuseum Ferdinandeum,"back, right-hand side",sinistroverse,North Italic script,Sanzeno alphabet,0,,,,engraved,damaged,218532,196 (b),BZ-13 (b),289 (b),"Schumacher 2004: 181, 341 f.","Franz 1951: 129–130, pl. XV; Franz 1959: 229, pl. 4; Marchesini 2014b: 202 (fig.), pl. 2",2,5,Literatur; Anpassung der Zeichnung notwendig; Markey: PC Lunz eher Grenzstein in sekundärer Verwendung,18109,2021-12-13T15:32:57Z,14747,2016-01-14T15:49:29Z,https://tir.univie.ac.at/wiki/BZ-10.2,https://tir.univie.ac.at/wiki/BZ-10_slab
BZ-11,ṭịte,tite!ṭịte,unknown,unknown,BZ-11 cist,vessel,bronze,,,archaeological context,Pfatten / Vadena,"Stadlhof,",unknown,rim,sinistroverse,North Italic script,Sanzeno alphabet,1,4,,,embossed,unknown,218533,,BZ-14,287,Schumacher 2004: 181,"Ghislanzoni 1939: 514–515, fig. 156",3,5,"lt Demetz beim Lunz daheim, wortseite (+SZ-87), verweis BZ-7+8?",17843,2021-11-08T18:52:37Z,12643,2015-07-08T07:34:58Z,https://tir.univie.ac.at/wiki/BZ-11,https://tir.univie.ac.at/wiki/BZ-11_cist
BZ-12,tali ṣ́uṭriṣ,unknown!tali space unknown!ṣ́uṭriṣ,unknown,unknown,BZ-12 key,key,iron,,,,Pfatten / Vadena,Leuchtenburg / Castelchiaro,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,side,sinistroverse,North Italic script,Sanzeno alphabet,1,10,,,embossed,"complete, damaged, restored",218534,,BZ-15,288,"Schumacher 2004: 181, 210 f.","Schumacher 2004: 181, 210–211, pl. 4.1",1,5,position/orientation:Ausrichtung Schlüssel,17844,2021-11-08T18:52:52Z,13433,2015-09-09T13:15:31Z,https://tir.univie.ac.at/wiki/BZ-12,https://tir.univie.ac.at/wiki/BZ-12_key
BZ-13,]ẹṣil[,unknown!]ẹṣil[,unknown,unknown,BZ-13 potsherd,bowl,pottery,3rd–2nd centuries BC,-200,typology,Pfatten / Vadena,,unknown,"outside, side",sinistroverse,North Italic script,Sanzeno alphabet,1,4,,,incised,fragmentary,218535,,BZ-16,286,"Schumacher 2004: 182, 211","Schumacher 2004: 182, 211, pl. 3.4",1,3,Demetz auf der Suche,17845,2021-11-08T18:53:09Z,12057,2015-05-11T03:36:13Z,https://tir.univie.ac.at/wiki/BZ-13,https://tir.univie.ac.at/wiki/BZ-13_potsherd
BZ-14,ruśie,ruśie,Raetic,'Ruśie' (PN),BZ-14 plaque,plaque,bronze,,,,Eppan / Appiano,Putzer Gschleier,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,outside,sinistroverse,North Italic script,Sanzeno alphabet,1,5,,,engraved,complete,218536,,BZ-6,2,Schumacher 2004: 182,"Mayr 1947: 267; Franz 1957: 105–106; Pallua 1970: 23, 40 [cat. No. 597], fig. 5",1,5,position (Beschlag?)/orientation,17846,2021-11-08T18:53:24Z,13434,2015-09-09T13:19:10Z,https://tir.univie.ac.at/wiki/BZ-14,https://tir.univie.ac.at/wiki/BZ-14_plaque
BZ-15,i$r,i$r,unknown,unknown,BZ-15 antler,unidentifiable,antler,,,,Eppan / Appiano,Putzer Gschleier,Tiroler Landesmuseum Ferdinandeum,upper area,dextroverse,unknown,,1,,,3,engraved,complete,218537,,BZ-8,3,Schumacher 2004: 182,"Franz 1957: 106 fig. 1; Pallua 1970: 41 (cat. No. 10), pl. 2, fig. 7; Nothdurfter 2002: 1148 (list 3, No. 3)",1,5,Verweis Reitia,17847,2021-11-08T18:54:01Z,13768,2015-09-28T12:40:46Z,https://tir.univie.ac.at/wiki/BZ-15,https://tir.univie.ac.at/wiki/BZ-15_antler
BZ-16,avvi,avvi,unknown,unknown,BZ-16 chisel,chisel,iron,,,,Eppan / Appiano,St. Pauls / San Paolo,Tiroler Landesmuseum Ferdinandeum,upper area,sinistroverse,unknown,,1,,,4,embossed,"damaged, restored",218538,,BZ-7,4,"Schumacher 2004: 182, 211 f.","Pallua 1970: 43 (cat. No. 620), pl. 5, fig. 2",0,5,,17848,2021-11-08T18:54:13Z,13775,2015-09-28T13:00:59Z,https://tir.univie.ac.at/wiki/BZ-16,https://tir.univie.ac.at/wiki/BZ-16_chisel
BZ-17,?,?,none,unknown,BZ-17 axe,axe,bronze,7th–beginning of the 6th centuries BC,-600,typology,Kaltern / Caldaro,,Castello del Buonconsiglio,side,ambiguous,none,,1,,,3,embossed,complete,218539,196 ter (b),BZ-1,17,Schumacher 2004: 182 f.,"Orsi 1882: 14 [No. 8], fig. 1.8; Lunz 1974: 355, pl. 6.6; Marzatico 1997: 452–453 [No. 1100], fig. 197; Zamboni 2011g: 641, fig. 7.16",3,5,"position/orientation, Verweis Orsi, caporale unten zu",17849,2021-11-08T18:54:27Z,14553,2015-12-10T09:05:52Z,https://tir.univie.ac.at/wiki/BZ-17,https://tir.univie.ac.at/wiki/BZ-17_axe
BZ-19,$iị,$iị,unknown,unknown,BZ-19 sickle,sickle,iron,,,,Tisens / Tesimo,"St. Hippolyt / Sant'Ippolito,",Tiroler Landesmuseum Ferdinandeum,"back area, side",ambiguous,unknown,,0,,,2,embossed,"complete, damaged, restored",653536,,,278,,"Franz 1959: 229, fig. 3.3; Kaltenhauser 1966: 62, pl. 15.8",0,5,,17850,2021-11-08T18:55:21Z,17634,2020-04-16T10:04:19Z,https://tir.univie.ac.at/wiki/BZ-19,https://tir.univie.ac.at/wiki/BZ-19_sickle
BZ-2,enikes,enikes,Raetic,'of Enike',BZ-2 axe,axe,bronze,5th century BC,-450,typology,Tisens / Tesimo,St. Christoph,Tiroler Landesmuseum Ferdinandeum,"proximal, lateral",ambiguous,North Italic script,,1,6,,,embossed,"complete, restored",218524,190,BZ-18,277,Schumacher 2004: 178,"Campi 1901: 6 et seqq.; Mayr 1955: 42–43, pl. 1; Lunz 1974: 358, pl. 10; Zemmer-Plank et al. 1985: 165 [cat. No. 34]",1,5,"Abb. in Lunz 1974: 358, tav. 10? -> Lunz 1974: 358 (2. Tisens), pl. 10,2, pl. 10.2a -> pl. 10.2a Umschrift der Inschrift",17837,2021-11-08T18:50:03Z,15700,2016-04-11T14:59:01Z,https://tir.univie.ac.at/wiki/BZ-2,https://tir.univie.ac.at/wiki/BZ-2_axe
BZ-20,iiiθ,iiiθ,unknown,unknown,BZ-20 potsherd,bowl,pottery,middle of the 5th–4th centuries BC,-375,"typology, archaeological context",Tisens / Tesimo,"St. Hippolyt / Sant'Ippolito,",Tiroler Landesmuseum Ferdinandeum,"bottom, outside",ambiguous,unknown,,1,,,4,incised,complete,653537,,,280,,"Kaltenhauser 1966: 143 [No. 309], pl. 37.5; Lunz 1974: 412 [No. 73.16], pl. 73.16",1,2,Verweis,17851,2021-11-08T18:55:40Z,15473,2016-03-23T07:18:27Z,https://tir.univie.ac.at/wiki/BZ-20,https://tir.univie.ac.at/wiki/BZ-20_potsherd
BZ-21,ịị?(?)ị[,unknown!ịị?(?)ị[,unknown,unknown,BZ-21 potsherd,bowl,pottery,middle of the 5th–1st half of the 4th centuries BC,-375,"typology, archaeological context",Tisens / Tesimo,"St. Hippolyt / Sant'Ippolito,",Tiroler Landesmuseum Ferdinandeum,"bottom, outside",ambiguous,unknown,,0,,,3,incised,fragmentary,653538,,,sub iudice nr. 18,,"Kaltenhauser 1966: 142 [No. 308], pl. 37.4",1,0,Verweis,17852,2021-11-08T18:55:51Z,15476,2016-03-23T07:46:35Z,https://tir.univie.ac.at/wiki/BZ-21,https://tir.univie.ac.at/wiki/BZ-21_potsherd
BZ-22,?]θ[,unknown!?]θ[,unknown,unknown,BZ-22 potsherd,bowl,pottery,middle of the 5th–4th centuries BC,-375,"typology, archaeological context",Tisens / Tesimo,"St. Hippolyt / Sant'Ippolito,",Tiroler Landesmuseum Ferdinandeum,outside,ambiguous,unknown,,0,,,2,incised before firing,"damaged, incomplete",653539,,,279,,"Kaltenhauser 1966: 143 [No. 310], pl. 37.6",1,0,Verweis,17853,2021-11-08T18:56:09Z,15477,2016-03-23T07:56:38Z,https://tir.univie.ac.at/wiki/BZ-22,https://tir.univie.ac.at/wiki/BZ-22_potsherd
BZ-23,?(?)u,?(?)u,unknown,unknown,BZ-23 potsherd,bowl,pottery,end of the 6th–middle of the 3rd centuries BC,-375,archaeological context,Meran / Merano,"Hochbühel,",Tiroler Landesmuseum Ferdinandeum,"foot, inside",ambiguous,unknown,,1,,,2,incised,"complete, restored",653540,,INC-1,301,Schumacher 2004: 197,Torggler-Wöß 1953b: 442 [No. 2 Standringe],0,0,,17854,2021-11-08T18:56:19Z,15464,2016-03-18T08:35:42Z,https://tir.univie.ac.at/wiki/BZ-23,https://tir.univie.ac.at/wiki/BZ-23_potsherd
BZ-24,osṣuṛie,ossurie!osṣuṛie,Raetic,'Ossurie' (PN),BZ-24 slab,slab,sandstone,,,"archaeological context, linguistics",Eppan / Appiano,Maderneid / Maderneto,Stadtmuseum Bozen / Museo Civico di Bolzano,front,sinistroverse,Latin script,,1,7,,,engraved,"complete, damaged",653541,,,,Schumacher 2004: 324 ff.,Mayr 1956: 175–176,4,5,"Zeichengrafiken, Namen, Grabsteininterpretation (etruskisch, römisch?), Verweis Lunz, nochmal Foto von Stefan mit denen von Gugsi vergleichen!",17855,2021-11-08T18:56:36Z,13452,2015-09-10T12:50:38Z,https://tir.univie.ac.at/wiki/BZ-24,https://tir.univie.ac.at/wiki/BZ-24_slab
BZ-25.1,ka[,unknown!ka[,unknown,unknown,BZ-25 fragment,vessel,bronze,,,,Pfatten / Vadena,,Castello del Buonconsiglio,side,sinistroverse,unknown,,1,2,,,engraved,"damaged, fragmentary",653542,,,,,unpublished,0,5,,18110,2021-12-13T15:33:33Z,13538,2015-09-17T12:28:08Z,https://tir.univie.ac.at/wiki/BZ-25.1,https://tir.univie.ac.at/wiki/BZ-25_fragment
BZ-25.2,ka,unknown!ka,unknown,unknown,BZ-25 fragment,vessel,bronze,,,,Pfatten / Vadena,,Castello del Buonconsiglio,bottom,sinistroverse,unknown,,1,2,,,engraved,"complete, damaged",653543,,,,,unpublished,0,5,,18111,2021-12-13T15:33:41Z,13538,2015-09-17T12:28:08Z,https://tir.univie.ac.at/wiki/BZ-25.2,https://tir.univie.ac.at/wiki/BZ-25_fragment
BZ-26,?]i:terisṇ[,unknown!?]i : terisna!terisṇ[,Raetic,unknown,BZ-26 fragment,helmet,bronze,2nd half of the 5th century–1st century BC,-225,typology,Jenesien / San Genesio Atesino,Kosman-Gut,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,rim,sinistroverse,North Italic script,Sanzeno alphabet,1,7,,8,engraved,"damaged, fragmentary",653544,,,,,Lunz & Morandi 2003: 341–349,1,5,Objektverlinkung,17856,2021-11-08T18:57:34Z,13543,2015-09-17T12:40:26Z,https://tir.univie.ac.at/wiki/BZ-26,https://tir.univie.ac.at/wiki/BZ-26_fragment
BZ-27,]sna,perisna!]sna,Raetic,unknown,BZ-27 fragment,helmet,bronze,2nd half of the 5th century–1st century BC,-225,typology,Jenesien / San Genesio Atesino,Kosman-Gut,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,outside,sinistroverse,North Italic script,,1,3,,,engraved,"damaged, fragmentary, restored",653545,,,,,unpublished,0,5,,17857,2021-11-08T18:57:46Z,13436,2015-09-09T13:29:14Z,https://tir.univie.ac.at/wiki/BZ-27,https://tir.univie.ac.at/wiki/BZ-27_fragment
BZ-28,]?aịṇ[,unknown!]?aịṇ[,unknown,unknown,BZ-28 fragment,helmet,bronze,2nd half of the 5th century–1st century BC,-225,typology,Jenesien / San Genesio Atesino,Kosman-Gut,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,outside,sinistroverse,North Italic script,,1,4,,,engraved,"damaged, fragmentary, restored",653546,,,,,unpublished,2,5,"position/orientation, Link field name",17858,2021-11-08T18:58:01Z,13437,2015-09-09T13:31:26Z,https://tir.univie.ac.at/wiki/BZ-28,https://tir.univie.ac.at/wiki/BZ-28_fragment
BZ-29,]n???[,unknown!]n???[,unknown,unknown,BZ-29 fragment,helmet,bronze,2nd half of the 5th century–1st century BC,-225,typology,Jenesien / San Genesio Atesino,Kosman-Gut,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,outside,sinistroverse,unknown,,1,,,4,engraved,"damaged, fragmentary, restored",653547,,,,,unpublished,3,5,"orientation, Link field name, wo noch so ein schiefes A/E?",17859,2021-11-08T18:58:13Z,13438,2015-09-09T13:35:57Z,https://tir.univie.ac.at/wiki/BZ-29,https://tir.univie.ac.at/wiki/BZ-29_fragment
BZ-3,taniun:laśanuale/utiku:terunies:sχaistala,taniun : laśanuale / utiku : terunies : sχaistala,Raetic,'(?) to/by/for (?) Laśanu X-ed of Terunie (?)' (?),BZ-3 simpulum,simpulum,bronze,5th–4th centuries BC,-400,typology,Terlan / Terlano,Siebeneich,Tiroler Landesmuseum Ferdinandeum,handle,sinistroverse,North Italic script,Sanzeno alphabet,2,37,,40,embossed,"complete, restored",218525,191,BZ-2,272,"Schumacher 2004: 179, 341",Lunz 1973b: 54; Zemmer-Plank et al. 1985: 166 (cat. No. 44),2,5,Cortsen; Interpretation: taniun und benefaktiver Genitiv,17838,2021-11-08T18:50:25Z,13638,2015-09-23T13:43:20Z,https://tir.univie.ac.at/wiki/BZ-3,https://tir.univie.ac.at/wiki/BZ-3_simpulum
BZ-4,tevaśniχesiutikuθiuθisaχvilititerisnaθi,unknown!tevaśniχesi utiku θiuθis aχvil unknown!iti terisna unknown!θi,Raetic,'(?) to/by/for ? X-ed as a gift to/of Θiuθi ?' (?),BZ-4 fragment,vessel,bronze,,,,Bozen / Bolzano,Moritzing / San Maurizio,Staatliche Museen zu Berlin – Antikensammlung,inside,sinistroverse,North Italic script,Sanzeno alphabet,1,39,,,engraved,"complete, damaged",218526,192,BZ-4,273,Schumacher 2004: 179,"Mayr 1960c: 126–127; Egg 1992: 156–158, fig. 5,1, pl. 4.2, pl. 8; Steiner 2002: 254–258, 314, pl. 38,4",3,3,"Verweise Literatur, Länge und Abstand zwischen Anfang und Ende, link PA-1",17839,2021-11-08T18:50:39Z,14011,2015-11-03T07:29:11Z,https://tir.univie.ac.at/wiki/BZ-4,https://tir.univie.ac.at/wiki/BZ-4_fragment
BZ-5,$ lah,$ space unknown!lah,unknown,unknown,BZ-5 handle,vessel,bronze,5th–3rd centuries BC,-350,typology,Siebeneich / Settequerce,Greifensteiner Hang,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,"centre, outside",sinistroverse,unknown,,1,3,,,embossed,complete,218527,,BZ-5,274,"Schumacher 2004: 179, 209 f.","Lunz 1985: 145–146, pl. XXXVII, fig. 9.12",1,0,position/orientation: handles einheitlich,17840,2021-11-08T18:50:56Z,13431,2015-09-09T13:03:06Z,https://tir.univie.ac.at/wiki/BZ-5,https://tir.univie.ac.at/wiki/BZ-5_handle
BZ-6,φanaχi/nụaute,unknown!φanaχi / unknown!nụaute,unknown,unknown,BZ-6 slab,slab,stone,,,cultural context,Siebeneich / Settequerce,Patauner,Amt für Bodendenkmäler Bozen / Ufficio Beni archeologici Bolzano,"front, upper area, side",sinistroverse,North Italic script,Sanzeno alphabet,2,11,,,engraved,"complete, damaged",218528,,BZ-3,271,Schumacher 2004: 179,Schumacher 2004: 179,1,5,interpretation? mayr: keltisch?,17841,2021-11-08T18:51:06Z,13432,2015-09-09T13:06:40Z,https://tir.univie.ac.at/wiki/BZ-6,https://tir.univie.ac.at/wiki/BZ-6_slab
BZ-7.1,]?,unknown!]?,none,unknown,BZ-7 cist,vessel,bronze,,,,Bozen / Bolzano,Moritzing / San Maurizio,Tiroler Landesmuseum Ferdinandeum,rim,ambiguous,none,,1,,,1,embossed,incomplete,218529,193 (a),,,Schumacher 2004: 180,"Wieser 1891: 311– 315 (No. 1), pl. I, pl. IV.1, pl. IV.2; Frey 1962: 68–69 (No. 13), fig. 12, pl. 29, pl. 66; Sölder 2011: 597",0,5,,18104,2021-12-13T15:31:26Z,17625,2020-04-16T09:59:28Z,https://tir.univie.ac.at/wiki/BZ-7.1,https://tir.univie.ac.at/wiki/BZ-7_cist
BZ-7.2,]?,unknown!]?,none,unknown,BZ-7 cist,vessel,bronze,,,,Bozen / Bolzano,Moritzing / San Maurizio,Tiroler Landesmuseum Ferdinandeum,rim,ambiguous,none,,1,,,1,embossed,"damaged, incomplete",218529,193 (b),,10,Schumacher 2004: 180,"Wieser 1891: 311– 315 (No. 1), pl. I, pl. IV.1, pl. IV.2; Frey 1962: 68–69 (No. 13), fig. 12, pl. 29, pl. 66; Sölder 2011: 597",0,5,,18105,2021-12-13T15:31:50Z,17625,2020-04-16T09:59:28Z,https://tir.univie.ac.at/wiki/BZ-7.2,https://tir.univie.ac.at/wiki/BZ-7_cist
BZ-8.1,]???????,unknown!]???????,unknown,unknown,BZ-8 situla,vessel,bronze,beginning of the 4th century BC,-388,"typology, archaeological context",Bozen / Bolzano,Moritzing / San Maurizio,Tiroler Landesmuseum Ferdinandeum,rim,ambiguous,unknown,,1,,,7,embossed,"damaged, incomplete",218530,194 (a),BZ-10,9 (B),Schumacher 2004: 180,"Wieser 1891: 319–323, pl. 3, pl. 4.4; Steiner 2002: 311, pl. 30",2,5,"kann man was sagen, von wo aus die schläge angebracht worden sind (innen oder außen)? vll vgl SZ-37?",18106,2021-12-13T15:32:11Z,17628,2020-04-16T10:00:19Z,https://tir.univie.ac.at/wiki/BZ-8.1,https://tir.univie.ac.at/wiki/BZ-8_situla
BZ-8.2,iuiu,iuiu,unknown,unknown,BZ-8 situla,vessel,bronze,beginning of the 4th century BC,-388,"typology, archaeological context",Bozen / Bolzano,Moritzing / San Maurizio,Tiroler Landesmuseum Ferdinandeum,rim,ambiguous,unknown,,1,,,4,embossed,complete,218530,194 (b),BZ-10,9 (A),Schumacher 2004: 180,"Wieser 1891: 319–323, pl. 3, pl. 4.4; Steiner 2002: 311, pl. 30",2,5,"Länge; kann man was sagen, von wo aus die schläge angebracht worden sind (innen oder außen)?",18107,2021-12-13T15:32:20Z,17628,2020-04-16T10:00:19Z,https://tir.univie.ac.at/wiki/BZ-8.2,https://tir.univie.ac.at/wiki/BZ-8_situla
BZ-9,piθame,piθam(n)e!piθame,Raetic,'Piθame' (PN),BZ-9 handle,vessel,bronze,5th–4th centuries BC,-400,unknown,Bozen / Bolzano,Moritzing / San Maurizio,Stadtmuseum Bozen / Museo Civico di Bolzano,"handle, side",sinistroverse,North Italic script,Sanzeno alphabet,1,6,,,embossed,"complete, restored",218531,195,BZ-9,8,"Schumacher 2004: 180, 341","Orgler 1866: 2–5 fig. 35; Steiner 2002: 254–258, 303, pl. 19,7",2,5,"Verweis Oberziner, mehr relevante Henkel?",17842,2021-11-08T18:52:06Z,13451,2015-09-10T12:47:22Z,https://tir.univie.ac.at/wiki/BZ-9,https://tir.univie.ac.at/wiki/BZ-9_handle
CE-1.1,laviseśeli,lavise śeli,Raetic,'Lavise ?',CE-1 situla,vessel,bronze,4th century BC,-350,typology,Cembra,Caslir,Castello del Buonconsiglio,handle,sinistroverse,North Italic script,,1,10,,,embossed,complete,218458,215 (a),CE-1 (1),26 (a),"Schumacher 2004: 155, 337","Marzatico 1998: 29–30, fig. 9; Oberosler 2004: 645–646, fig. 6.4; Marzatico 2011: 640–641, fig. 7.15",1,5,Literatur,18112,2021-12-13T20:57:52Z,13539,2015-09-17T12:31:24Z,https://tir.univie.ac.at/wiki/CE-1.1,https://tir.univie.ac.at/wiki/CE-1_situla
CE-1.2,velχanu,velχanu,Raetic,'son of Velχa*',CE-1 situla,vessel,bronze,4th century BC,-350,typology,Cembra,Caslir,Castello del Buonconsiglio,rim,sinistroverse,North Italic script,Sanzeno alphabet,1,7,,,embossed,complete,218458,215 (b1),CE-1 (3),26 (b1),"Schumacher 2004: 155, 337","Marzatico 1998: 29–30, fig. 9; Oberosler 2004: 645–646, fig. 6.4; Marzatico 2011: 640–641, fig. 7.15",4,5,,18113,2021-12-13T20:58:03Z,13539,2015-09-17T12:31:24Z,https://tir.univie.ac.at/wiki/CE-1.2,https://tir.univie.ac.at/wiki/CE-1_situla
CE-1.3,lup·nu piθiave,lupnu!lup·nu space piθiave,Raetic,"'Piθiave, son of Lup*' (?)",CE-1 situla,vessel,bronze,4th century BC,-350,typology,Cembra,Caslir,Castello del Buonconsiglio,rim,sinistroverse,North Italic script,Sanzeno alphabet,1,12,,,embossed,complete,218458,215 (b2),CE-1 (4),26 (b2),"Schumacher 2004: 155, 337","Marzatico 1998: 29–30, fig. 9; Oberosler 2004: 645–646, fig. 6.4; Marzatico 2011: 640–641, fig. 7.15",1,5,Literatur,18114,2021-12-13T20:58:14Z,13539,2015-09-17T12:31:24Z,https://tir.univie.ac.at/wiki/CE-1.3,https://tir.univie.ac.at/wiki/CE-1_situla
CE-1.4,kusenkustrinaχe,)ke!kusenkustrinaχe,Raetic,unknown,CE-1 situla,vessel,bronze,4th century BC,-350,typology,Cembra,Caslir,Castello del Buonconsiglio,rim,sinistroverse,North Italic script,,1,15,,,embossed,complete,218458,215 (b3),CE-1 (5),26 (b3),"Schumacher 2004: 155, 337","Marzatico 1998: 29–30, fig. 9; Oberosler 2004: 645–646, fig. 6.4; Marzatico 2011: 640–641, fig. 7.15",1,5,Literatur,18115,2021-12-13T20:58:23Z,13539,2015-09-17T12:31:24Z,https://tir.univie.ac.at/wiki/CE-1.4,https://tir.univie.ac.at/wiki/CE-1_situla
CE-1.5,φelna vinuθalina[,φelna space vinuθalina!vinuθalina[,Raetic,"'Φelna, daughter of Vinuθali*'",CE-1 situla,vessel,bronze,4th century BC,-350,typology,Cembra,Caslir,Castello del Buonconsiglio,rim,sinistroverse,North Italic script,,1,15,,,embossed,complete,218458,215 (c),CE-1 (2),26 (c),"Schumacher 2004: 155, 337","Marzatico 1998: 29–30, fig. 9; Oberosler 2004: 645–646, fig. 6.4; Marzatico 2011: 640–641, fig. 7.15",2,5,"Literatur, mehr Parallelen für Begrenzungszeichen: VN",18116,2021-12-13T20:58:33Z,13539,2015-09-17T12:31:24Z,https://tir.univie.ac.at/wiki/CE-1.5,https://tir.univie.ac.at/wiki/CE-1_situla
EN-1,aχ?[,unknown!aχ?[,unknown,unknown,EN-1 potsherd,bowl,pottery,first half of the 5th–middle of the 3rd centuries BC,-350,"typology, archaeological context",Ardez,Suotchastè,Rätisches Museum Chur,"bottom, outside",ambiguous,unknown,,1,3,,,incised before firing,fragmentary,218567,,ENG-1,5,"Schumacher 2004: 195, 217","Risch 1989: 1580 (No. 1), fig. 7; Caduff 2007: 15–16, 43–45, 74 (No. 222), pl. 14.222",2,0,ardez - keltisch oder rätisch? andere funde auf ardez-seite beschreiben,17860,2021-11-08T18:59:11Z,15415,2016-03-14T11:21:59Z,https://tir.univie.ac.at/wiki/EN-1,https://tir.univie.ac.at/wiki/EN-1_potsherd
FI-1,ṣ a[/kakaka[(?)/θarani[?/saφ̣ạṇa/θ̣]arani[?,unknown!ṣ space unknown!a[ / unknown!kakaka[(?) / θarani(!θarani[? / unknown!saφ̣ạṇa / θarani(!θ̣]arani[?,unknown,unknown,FI-1 antler,handle,antler,half of the 5th–beginning of the 4th centuries BC,-425,archaeological context,Tesero,Sottopedonda,Soprintendenza per i beni culturali della Provincia autonoma di Trento – Ufficio beni archeologici,outside,ambiguous,North Italic script,,5,20,,,engraved,"damaged, fragmentary",218457,,TES-1,275,"Schumacher 2004: 154, 204 ff.","Sebesta 1981: 193–204, fig. 1, 2, 3, 3a; Silvestri 1983: 195–196, fig. 8; Dal Rì 1987: 175–176 [No. 724]; Roncador 2011: 645–646, fig. 7.22",0,0,,17861,2021-11-08T18:59:59Z,14992,2016-02-01T05:19:07Z,https://tir.univie.ac.at/wiki/FI-1,https://tir.univie.ac.at/wiki/FI-1_antler
FP-1,]???(?)ṇe spirkuva,unknown!]???(?)ṇe space spirkuva,Raetic,'(...) of/for Spirku' (?),FP-1 miniature shield,miniature shield,bronze,probably 5<sup>th</sup> century,-450,"typology, cultural context",Biberwier,Fern pass,Abteilung Ur- und Frühgeschichte Universität Innsbruck,back,sinistroverse,North Italic script,Magrè alphabet,1,13,,,embossed,fragmentary,968568,,,,,,0,2,,18085,2021-11-23T20:29:06Z,17376,2020-04-02T22:08:25Z,https://tir.univie.ac.at/wiki/FP-1,https://tir.univie.ac.at/wiki/FP-1_miniature_shield
