word,freq,known_gloss,concept_en,concept_ru,domain,lang,form,sim,tier
tretneial,1,,rose,роза,plantfood,grc,wrodon,0.750,B
triafis,1,mr-triafies,table,стол,household,grc,trapeza,1.000,B
triile,1,,ladle-dipper,черпак,vessel,lat,trulla,0.750,B
trin,10,invoke,gift,дар,social,grc,doron,1.000,B
trinth,1,,gift,дар,social,grc,doron,0.750,B
trinthasa,1,,chair-throne,кресло-трон,household,grc,thronos,0.800,B
trinum,2,,gift,дар,social,grc,doron,1.000,B
trisnal,1,,ox/bull,бык,animal,grc,tauros,0.750,A
trisnas,1,,chair-throne,кресло-трон,household,grc,thronos,0.800,B
tritanasa,1,,chair-throne,кресло-трон,household,grc,thronos,0.800,B
tritun,1,theseagodtriton,rose,роза,plantfood,grc,wrodon,0.750,B
trucainial,1,mrs-trucainis,wheel,колесо,tech,grc,trochos,0.750,B
truchiles,2,,wheel,колесо,tech,grc,trochos,0.800,B
trufu,1,,table,стол,household,grc,trapeza,0.750,B
truialus,1,,ox/bull,бык,animal,grc,tauros,0.750,A
truile,3,troilus,ladle-dipper,черпак,vessel,lat,trulla,0.750,B
truphun,1,truphun,gift,дар,social,grc,doron,0.750,B
trursa,1,tr,earth,земля,ritual,lat,terra,1.000,B
trutana,1,,rose,роза,plantfood,grc,wrodon,0.750,B
ttitinai,1,,carpenter,плотник,craft,grc,tekton,0.750,B
tuchlac,1,,cup,чаша,vessel,lat,calix,0.750,A
tulalus,1,tulalu,earth,земля,ritual,lat,tellus,1.000,B
tularias,1,of the boundary,ox/bull,бык,animal,grc,tauros,0.750,A
tulerase,1,,ox/bull,бык,animal,grc,tauros,0.750,A
tules,1,,slave,раб,social,grc,doulos,1.000,B
tulumnes,1,tulumnes,boundary-stone,межевой камень,social,lat,terminus,0.800,B
tumesniiu,1,,house,дом,tech,grc,domos,0.750,A
tumus,1,mr-tumus,house,дом,tech,grc,domos,1.000,A
tumusa,1,,house,дом,tech,grc,domos,1.000,A
tunas,1,,tooth,зуб,body,lat,dens,1.000,B
tunt,1,,divination,гадание,ritual,lat,divinatio,0.750,B
tupesas,1,,tomb,гробница,tech,grc,taphos,1.000,B
tupltia,1,,tablet,табличка,tech,lat,tabula,0.750,B
turace,1,dedicated,wheel,колесо,tech,grc,trochos,0.750,B
turan,10,the-goddess-venus,gift,дар,social,grc,doron,1.000,B
turanuve,1,,gift,дар,social,grc,doron,0.750,B
turce,22,dedicated,wheel,колесо,tech,grc,trochos,0.750,B
turials,1,,ox/bull,бык,animal,grc,tauros,0.750,A
turialsc,1,and--also-mrs-turis,ox/bull,бык,animal,grc,tauros,0.750,A
turice,1,dedicated,wheel,колесо,tech,grc,trochos,0.750,B
turis,2,turis,ox/bull,бык,animal,grc,tauros,1.000,A
turke,2,dedicated,wheel,колесо,tech,grc,trochos,0.750,B
turmna,2,turmna,boundary-stone,межевой камень,social,lat,terminus,0.800,B
turms,3,,boundary-stone,межевой камень,social,lat,terminus,0.800,B
turmsal,1,turms,boundary-stone,межевой камень,social,lat,terminus,0.800,B
turmus,1,thegodmercury,boundary-stone,межевой камень,social,lat,terminus,0.800,B
turnma,1,,gift,дар,social,grc,doron,0.750,B
turns,1,turan,chair-throne,кресло-трон,household,grc,thronos,1.000,B
turnu,1,themaenadfemininity,gift,дар,social,grc,doron,1.000,B
turplial,2,mr-arnthmrs-turplismr-lariss,ladle-dipper,черпак,vessel,lat,trulla,0.800,B
turs,2,thegodmercury,ox/bull,бык,animal,grc,tauros,1.000,A
tursunial,1,,ox/bull,бык,animal,grc,tauros,0.750,A
turtesa,1,,ox/bull,бык,animal,grc,tauros,0.750,A
turtial,1,,ladle-dipper,черпак,vessel,lat,trulla,0.750,B
turuce,7,dedicated,wheel,колесо,tech,grc,trochos,0.750,B
turuke,2,,wheel,колесо,tech,grc,trochos,0.750,B
turune,1,the-borders,gift,дар,social,grc,doron,1.000,B
turuns,1,,gift,дар,social,grc,doron,1.000,B
turza,11,,ox/bull,бык,animal,grc,tauros,1.000,A
turzaies,1,,ox/bull,бык,animal,grc,tauros,1.000,A
turzais,1,,ox/bull,бык,animal,grc,tauros,1.000,A
turzunia,1,,ox/bull,бык,animal,grc,tauros,0.750,A
tusnas,1,,donkey,осёл,animal,lat,asinus,0.750,B
tusnus,1,,donkey,осёл,animal,lat,asinus,0.750,B
tusnutnie,1,,weight-talent,талант-вес,tech,grc,talanton,0.800,B
tusthi,1,,witness,свидетель,social,lat,testis,0.750,B
tuteis,1,tutes,cat,кот,animal,lat,cattus,0.750,B
tutes,2,tutes,cat,кот,animal,lat,cattus,0.750,B
tuthacetu,1,,to-dedicate,посвящать,action,lat,dedicare,0.750,B
tuthina,1,city district,carpenter,плотник,craft,grc,tekton,0.750,B
tuthines,3,city district,tooth,зуб,body,lat,dens,0.750,B
tutin,1,,carpenter,плотник,craft,grc,tekton,0.750,B
tutis,1,,cat,кот,animal,lat,cattus,0.750,B
tutlus,1,,slave,раб,social,grc,doulos,0.750,B
tutna,5,mr-tutna,carpenter,плотник,craft,grc,tekton,0.750,B
tutnai,2,,carpenter,плотник,craft,grc,tekton,0.750,B
tutnal,4,mrs-tutnis-daughters-husband,carpenter,плотник,craft,grc,tekton,0.750,B
tutnas,2,tutna,tooth,зуб,body,lat,dens,0.750,B
tutnasa,9,mr-tutnas-daughters-husband,carpenter,плотник,craft,grc,tekton,0.750,B
tutneial,10,mr-veliamrs-tutneismr-cumerus-daughtersh,carpenter,плотник,craft,grc,tekton,0.750,B
tutni,1,ms-tutni,carpenter,плотник,craft,grc,tekton,0.750,B
tutnial,4,,carpenter,плотник,craft,grc,tekton,0.750,B
tuvthi,1,,divination,гадание,ritual,lat,divinatio,0.750,B
tvnasa,1,,wine,вино,trade,grc,woinos,0.750,B
tvsco,1,,to-die,умирать,action,grc,thnesko,0.750,B
uchums,1,,marriage,брак,social,grc,gamos,1.000,B
uchumznas,1,,cumin,тмин,plantfood,akk,kamunu,0.750,A
ucirinei,1,mrs-ucirineis,spring-water,источник,geo,grc,krene,1.000,B
ucumzna,2,,cumin,тмин,plantfood,akk,kamunu,0.750,A
ucumznial,4,,cumin,тмин,plantfood,akk,kamunu,0.750,A
ucursa,1,,pig,свинья,animal,grc,choiros,1.000,B
ufalesa,1,,cat,кот,animal,lat,feles,1.000,B
ufalias,1,,cat,кот,animal,lat,feles,1.000,B
uhtaves,1,,road,дорога,tech,grc,hodos,0.750,B
uiniacathrnies,1,of-the-wineof-mrcathrnie,amber,янтарь,trade,grc,elektron,0.800,B
uiscesa,1,,wineskin,бурдюк,vessel,grc,askos,1.000,B
uiscial,1,,shekel-weight,сикль,tech,akk,shiqlu,1.000,A
ulfnei,1,,incense,благовоние,trade,grc,libanos,0.750,B
ulties,1,,stone,камень,geo,grc,lithos,1.000,B
ultimnial,1,ultimni,oar,весло,tech,grc,eretmon,0.750,B
ulugerna,1,,lamp,светильник,tech,lat,lucerna,1.000,B
umpres,1,,amphora,амфора,vessel,grc,amphoreus,1.000,B
umrana,2,,measure-unit,мера,tech,grc,metron,0.750,B
umranal,2,,measure-unit,мера,tech,grc,metron,0.750,B
umranasa,1,,measure-unit,мера,tech,grc,metron,0.750,B
umrini,1,,measure-unit,мера,tech,grc,metron,0.750,B
unaris,1,,statue-image,статуя,ritual,grc,andrias,0.750,B
unatn,1,unatnei,oracle,оракул,ritual,grc,manteion,0.750,B
underlies,1,,statue-image,статуя,ritual,grc,andrias,0.800,B
unialsi,1,,ring,кольцо,adorn,lat,anulus,1.000,B
upelsi,1,,cat,кот,animal,lat,feles,1.000,B
upelsial,1,,cat,кот,animal,lat,feles,1.000,B
upelsies,3,,cat,кот,animal,lat,feles,1.000,B
upelsis,1,,cat,кот,animal,lat,feles,1.000,B
uprius,1,thesungodhyperion,cypress,кипарис,plantfood,heb,berosh,1.000,A
uratn,1,,rose,роза,plantfood,grc,rhodon,0.750,B
urchthsna,1,,bear,медведь,animal,grc,arktos,0.800,B
urfasa,1,,city,город,social,lat,urbs,1.000,B
urinatesa,3,,bird,птица,animal,grc,ornis,0.750,B
urmn,1,,purple dye,пурпур,trade,heb,argaman,0.750,A
urqenas,1,,queen,царица,social,lat,regina,1.000,B
ursethnei,1,ms-ursethnei,rose,роза,plantfood,grc,rhodon,0.750,B
ursmnal,1,,purple dye,пурпур,trade,heb,argaman,0.750,A
ursmnas,1,,purple dye,пурпур,trade,heb,argaman,0.750,A
urstine,1,,rose,роза,plantfood,grc,rhodon,0.750,B
usils,1,,three,три,measure,akk,shalash,1.000,A
uslanec,1,,moon,луна,ritual,grc,selene,1.000,B
uslanesec,1,,three,три,measure,akk,shalash,0.750,A
uslepes,1,mr-uslepes,three,три,measure,akk,shalash,0.750,A
uslna,2,mr-luscesmr-veluslnamr-nufres-daughtersh,moon,луна,ritual,grc,selene,1.000,B
uslnal,1,ushlnei,moon,луна,ritual,grc,selene,1.000,B
uslnial,1,,moon,луна,ritual,grc,selene,1.000,B
uspleras,1,mr-venel,letter-missive,письмо,tech,heb,sefer,0.750,A
usten,1,,bone,кость,body,grc,osteon,1.000,B
ustisa,1,,wheat,пшеница,plantfood,grc,sitos,1.000,B
ustius,1,,wheat,пшеница,plantfood,grc,sitos,1.000,B
utanjsa,1,,sacrifice,жертва,social,grc,thysia,0.750,B
uthras,1,uthra,ox/bull,бык,animal,grc,tauros,1.000,A
uthste,3,theheroulysses,witness,свидетель,social,lat,testis,0.750,B
uthuste,1,,witness,свидетель,social,lat,testis,0.750,B
uthuzteths,1,of odysseus,witness,свидетель,social,lat,testis,0.800,B
utiknos,1,mrkoisistrutiknos,bow,лук-оружие,tech,grc,toxon,1.000,B
uxumsnal,1,,cumin,тмин,plantfood,akk,kamunu,0.750,A
uzinas,1,,donkey,осёл,animal,lat,asinus,1.000,B
vachanu,1,mr-vachanu,twenty,двадцать,measure,lat,viginti,0.750,B
vachr,1,,to-sail,плыть,action,lat,navigare,0.750,B
vacnithial,1,,twenty,двадцать,measure,lat,viginti,1.000,B
vafrunies,1,,oven,печь,tech,lat,furnus,0.800,A
vaipenas,1,,oven,печь,tech,grc,ipnos,0.750,A
vanes,1,,wine,вино,trade,grc,woinos,1.000,B
vaninas,1,mr-vaninas,wine,вино,trade,grc,woinos,0.750,B
vanth,3,,wind,ветер,geo,lat,ventus,0.750,B
varna,3,,rose,роза,plantfood,grc,wrodon,0.750,B
varneial,4,,rose,роза,plantfood,grc,wrodon,0.750,B
vatinia,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vatlmi,1,the-goddess-vatlmi,glass,стекло,trade,lat,vitrum,0.750,B
vatnei,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vatr,2,,to-see,видеть,action,lat,videre,1.000,B
vausimir,1,,evening,вечер,nature,lat,vesper,0.750,B
vaxxx,1,,cow,корова,animal,lat,vacca,0.750,B
vazilial,1,,chair-throne,кресло-трон,household,lat,sella,0.750,B
vcina,1,,twenty,двадцать,measure,lat,viginti,0.750,B
veanes,1,,wine,вино,trade,grc,woinos,1.000,B
vechchal,1,,cow,корова,animal,lat,vacca,1.000,B
vecheti,1,,twenty,двадцать,measure,lat,viginti,0.750,B
vecnial,1,,twenty,двадцать,measure,lat,viginti,0.750,B
vecusa,1,,village,деревня,social,lat,vicus,1.000,B
veichno,1,,twenty,двадцать,measure,lat,viginti,0.750,B
veinies,1,,wine,вино,trade,grc,woinos,1.000,B
veizasa,1,,queen,царица,social,grc,wanassa,0.750,B
velaimes,1,,sail,парус,tech,lat,velum,1.000,B
velarnies,2,,lily,лилия,plantfood,grc,leirion,0.750,B
velcaias,1,,copper,медь,trade,grc,chalkos,0.750,B
velchaesi,1,velkhae,copper,медь,trade,grc,chalkos,0.750,B
velchas,2,velkhas,copper,медь,trade,grc,chalkos,0.750,B
velches,4,velkhe,copper,медь,trade,grc,chalkos,0.750,B
velchus,2,mr-velchs,copper,медь,trade,grc,chalkos,0.750,B
velcies,1,,copper,медь,trade,grc,chalkos,0.750,B
velefuri,1,,child,ребёнок,kinship,lat,liberi,0.750,B
velelias,2,velelia,earth,земля,ritual,lat,tellus,0.750,B
veleliiasi,1,veleliia,earth,земля,ritual,lat,tellus,0.750,B
velethnei,1,,rose,роза,plantfood,grc,wrodon,0.750,B
velferi,1,mr-vel,child,ребёнок,kinship,lat,liberi,0.750,B
velfras,2,of-mr-velfra,child,ребёнок,kinship,lat,liberi,0.750,B
velfurs,1,,child,ребёнок,kinship,lat,liberi,0.750,B
velianas,1,,wine,вино,trade,grc,woinos,0.750,B
veliiunas,1,,wine,вино,trade,grc,woinos,0.750,B
velimna,2,,sail,парус,tech,lat,velum,0.750,B
velimnas,3,,sail,парус,tech,lat,velum,0.750,B
velithana,2,,rose,роза,plantfood,grc,wrodon,0.750,B
velithanal,1,,rose,роза,plantfood,grc,wrodon,0.750,B
velmi,1,,sail,парус,tech,lat,velum,1.000,B
velnthes,1,,brick,кирпич,tech,grc,plinthos,0.800,B
velrina,1,mr-velrina,lily,лилия,plantfood,grc,leirion,0.750,B
velrnal,1,,lily,лилия,plantfood,grc,leirion,0.750,B
velsiesa,2,,bee,пчела,animal,grc,melissa,0.750,B
velthane,1,mr-velthane,rose,роза,plantfood,grc,wrodon,0.750,B
velthies,1,velthies,sword,меч,tech,lat,gladius,0.750,B
velthina,1,of-ancestorsthree-alsochambers-for-use-o,rose,роза,plantfood,grc,wrodon,0.750,B
velthinal,2,vêlthinei,rose,роза,plantfood,grc,wrodon,0.750,B
velthinas,3,mr-velthinas,rose,роза,plantfood,grc,wrodon,0.750,B
velthnei,1,,rose,роза,plantfood,grc,wrodon,0.750,B
velthre,2,,knife,нож,tech,lat,culter,0.750,B
velthries,1,,knife,нож,tech,lat,culter,0.750,B
velthur,19,aamongst-cucrina-clan-members,knife,нож,tech,lat,culter,0.750,B
velthura,1,,knife,нож,tech,lat,culter,0.750,B
velthure,1,,knife,нож,tech,lat,culter,0.750,B
velthuria,3,velthuria,knife,нож,tech,lat,culter,0.750,B
velthurial,3,,knife,нож,tech,lat,culter,0.750,B
velthurias,1,,knife,нож,tech,lat,culter,0.750,B
velthurus,17,mr-velthurs,knife,нож,tech,lat,culter,0.750,B
velthurusa,3,mr-velthurs-sons-wife,knife,нож,tech,lat,culter,0.750,B
veltiasa,1,,sword,меч,tech,lat,gladius,0.750,B
veltri,1,mr-velusveltriusmr-marcuss,knife,нож,tech,lat,culter,0.750,B
veluialisa,1,,earth,земля,ritual,lat,tellus,0.750,B
velunus,1,,wine,вино,trade,grc,woinos,0.750,B
velusum,1,vel,sail,парус,tech,lat,velum,0.750,B
veluthurus,1,,knife,нож,tech,lat,culter,0.750,B
venatnal,1,,rose,роза,plantfood,grc,wrodon,0.750,B
venece,1,,king,царь,social,grc,wanax,1.000,B
veneies,1,mr-veneies,wine,вино,trade,grc,woinos,1.000,B
venelasi,1,venel,wine,вино,trade,grc,woinos,0.750,B
veneliios,1,,wine,вино,trade,grc,woinos,0.750,B
venels,1,,wine,вино,trade,grc,woinos,0.750,B
venelus,9,ithe-tombof-mr-vel,wine,вино,trade,grc,woinos,0.750,B
venerus,1,,to-come,приходить,action,lat,venire,1.000,B
venes,1,,wine,вино,trade,grc,woinos,1.000,B
venete,7,,wind,ветер,geo,lat,ventus,0.750,B
venetes,1,,wind,ветер,geo,lat,ventus,1.000,B
veneti,1,,wind,ветер,geo,lat,ventus,0.750,B
venezesial,1,,queen,царица,social,grc,wanassa,1.000,B
venke,1,,king,царь,social,grc,wanax,1.000,B
venos,2,thegoddessvenus,wine,вино,trade,grc,woinos,1.000,B
vensa,1,,wine,вино,trade,grc,woinos,1.000,B
venthu,1,,wind,ветер,geo,lat,ventus,0.750,B
venunias,1,,wine,вино,trade,grc,woinos,0.750,B
venus,1,venu,wine,вино,trade,grc,woinos,1.000,B
venusa,1,,wine,вино,trade,grc,woinos,1.000,B
venza,2,mr-venzaumranamrs-,wine,вино,trade,grc,woinos,1.000,B
venzetaz,1,,queen,царица,social,grc,wanassa,0.800,B
venzile,2,,wine,вино,trade,grc,woinos,0.750,B
venziles,1,,queen,царица,social,grc,wanassa,0.800,B
venzles,1,,queen,царица,social,grc,wanassa,0.800,B
veprethesa,1,,harbor,гавань,social,lat,portus,0.800,B
vercna,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vercnas,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vercnasa,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vercnei,1,mrs-vercnei,rose,роза,plantfood,grc,wrodon,0.750,B
verisnasa,1,bmrs-aulimr-verisnas-sons-,rose,роза,plantfood,grc,wrodon,0.750,B
vernaia,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vertun,1,,rose,роза,plantfood,grc,wrodon,1.000,B
vertunce,1,,rose,роза,plantfood,grc,wrodon,0.800,B
vescus,1,,wineskin,бурдюк,vessel,grc,askos,0.750,B
vescusa,2,,wineskin,бурдюк,vessel,grc,askos,0.750,B
vesias,1,,queen,царица,social,grc,wanassa,0.750,B
vesies,1,,queen,царица,social,grc,wanassa,0.750,B
vesinas,1,,wine,вино,trade,grc,woinos,0.750,B
vesis,1,,queen,царица,social,grc,wanassa,0.750,B
vesthle,1,mr-vesthle,letter-missive,письмо,tech,grc,epistole,0.750,A
vestraes,1,,iron,железо,trade,grc,sideros,0.800,B
vetalus,1,,slave,раб,social,grc,doulos,0.750,B
vetanal,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vetania,1,mr-vetania,rose,роза,plantfood,grc,wrodon,0.750,B
vetes,2,,old,старый,quality,lat,vetus,1.000,B
vetesa,1,,old,старый,quality,lat,vetus,1.000,B
vethalus,1,vethalu,slave,раб,social,grc,doulos,0.750,B
vethunz,1,,wine,вино,trade,grc,woinos,0.750,B
vethurus,1,,to-see,видеть,action,lat,videre,1.000,B
vetialisa,1,,slave,раб,social,grc,doulos,0.750,B
vetias,1,,old,старый,quality,lat,vetus,1.000,B
vetiesa,1,,old,старый,quality,lat,vetus,1.000,B
vetiesi,1,,old,старый,quality,lat,vetus,1.000,B
vetinal,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vetinei,1,mrs-vetinei,rose,роза,plantfood,grc,wrodon,0.750,B
vetis,2,,old,старый,quality,lat,vetus,1.000,B
vetisial,1,thegoddessvetisis,old,старый,quality,lat,vetus,1.000,B
vetisl,1,,old,старый,quality,lat,vetus,1.000,B
vetna,1,mr-vetna,rose,роза,plantfood,grc,wrodon,0.750,B
vetnal,2,vêtnei,rose,роза,plantfood,grc,wrodon,0.750,B
vetnei,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vetneial,1,mrs-vetneis,rose,роза,plantfood,grc,wrodon,0.750,B
vetnial,2,,rose,роза,plantfood,grc,wrodon,0.750,B
vetnisa,1,,wine,вино,trade,grc,woinos,0.750,B
vetpz,1,,tomb,гробница,tech,grc,taphos,0.750,B
vetrui,1,,to-see,видеть,action,lat,videre,1.000,B
vetruni,1,,glass,стекло,trade,lat,vitrum,0.750,B
vetunial,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vetuniasa,1,,rose,роза,plantfood,grc,wrodon,0.750,B
vetus,2,vetu,old,старый,quality,lat,vetus,1.000,B
vetusa,1,,old,старый,quality,lat,vetus,1.000,B
vetusal,1,,old,старый,quality,lat,vetus,1.000,B
vetusia,1,,old,старый,quality,lat,vetus,1.000,B
vezanas,1,,wine,вино,trade,grc,woinos,0.750,B
vezra,2,mrs-laurstis,evening,вечер,nature,lat,vesper,0.750,B
vezras,1,mr-vezras,evening,вечер,nature,lat,vesper,0.750,B
viatorsi,1,,ox/bull,бык,animal,grc,tauros,0.750,A
vibinnal,1,,cumin,тмин,plantfood,egy,tpnn?,0.750,A
vifles,2,mr-vifles,cat,кот,animal,lat,feles,0.750,B
viiniiris,1,,to-come,приходить,action,lat,venire,1.000,B
viktoria,1,thegeniusmean,to-sell,продавать,action,lat,vendere,0.750,B
vilianias,1,,wine,вино,trade,grc,woinos,0.750,B
vinac,1,,king,царь,social,grc,wanax,1.000,B
vincinas,1,of-mr-marcevincinainhopeto-the-dictator,king,царь,social,grc,wanax,0.750,B
vincnai,1,mrs-vincnai,king,царь,social,grc,wanax,0.750,B
vinm,1,,wine,вино,trade,lat,vinum,1.000,B
vinsa,1,mr-vinsa,wine,вино,trade,grc,woinos,1.000,B
vinucenas,1,,king,царь,social,grc,wanax,0.750,B
vinum,19,wine,wine,вино,trade,lat,vinum,1.000,B
vinumaia,1,vinumai,wine,вино,trade,lat,vinum,1.000,B
vinvchos,1,,king,царь,social,grc,wanax,0.750,B
vipenas,1,,oven,печь,tech,grc,ipnos,0.750,A
vipinanas,1,vipinanas,cumin,тмин,plantfood,egy,tpnn?,0.750,A
vipinanei,1,mr-vipinanei,cumin,тмин,plantfood,egy,tpnn?,0.750,A
vipines,1,,oven,печь,tech,grc,ipnos,0.750,A
vipithur,1,,father,отец,kinship,grc,pater,0.750,A
viplial,1,,flask,флакон,vessel,lat,ampulla,0.750,B
viplias,1,,cat,кот,animal,lat,feles,0.750,B
vipsial,1,of-the-goddess-vipsi,queen,царица,social,grc,basileia,0.750,B
vipsl,1,vipsa,queen,царица,social,grc,basileia,0.750,B
vipuzes,1,,queen,царица,social,grc,wanassa,0.750,B
visceial,1,,shekel-weight,сикль,tech,akk,shiqlu,0.750,A
visces,1,,wineskin,бурдюк,vessel,grc,askos,0.750,B
viscial,1,,shekel-weight,сикль,tech,akk,shiqlu,0.750,A
viskesa,1,,wineskin,бурдюк,vessel,grc,askos,0.750,B
vitlial,1,,star,звезда,ritual,lat,stella,0.750,B
vitlialisa,1,,earth,земля,ritual,lat,tellus,0.800,B
voltios,1,,sword,меч,tech,lat,gladius,0.750,B
voltos,1,,sword,меч,tech,lat,gladius,0.750,B
vtaziei,1,,old,старый,quality,lat,vetus,1.000,B
vtrias,1,,to-see,видеть,action,lat,videre,1.000,B
vucuni,1,ms-vucuni,twenty,двадцать,measure,lat,viginti,0.750,B
vuisialial,1,,chair-throne,кресло-трон,household,lat,sella,0.750,B
vuisias,1,,queen,царица,social,grc,wanassa,0.750,B
vulsisa,1,,bee,пчела,animal,grc,melissa,0.750,B
vultasi,1,,sword,меч,tech,lat,gladius,0.750,B
vulunice,1,,king,царь,social,grc,wanax,0.750,B
vurses,1,removethefiretorch,queen,царица,social,grc,wanassa,0.750,B
vusis,1,,queen,царица,social,grc,wanassa,0.750,B
vxor,2,,to-sail,плыть,action,lat,navigare,0.750,B
wspe,1,,evening,вечер,nature,lat,vesper,0.750,B
xlx,1,,cup,чаша,vessel,lat,calix,1.000,A
xviriasi,1,,cedar,кедр,plantfood,grc,kedros,0.750,A
xxr,1,,letter-missive,письмо,tech,heb,iggeret,0.750,A
zacinat,1,,nut-almond,миндаль,plantfood,akk,shiqdu?,0.750,A
zafrumis,1,,seal-stamp,печать,tech,grc,sphragis,0.800,B
zaipies,1,,shield,щит,tech,grc,aspis,1.000,B
zalus,1,,three,три,measure,akk,shalash,1.000,A
zanes,1,,donkey,осёл,animal,lat,asinus,1.000,B
zarfnef,1,,snake,змея,animal,lat,serpens,0.800,B
zarmaies,1,,cypress,кипарис,plantfood,sum,shu-ur-me,1.000,A
zarve,3,,slave,раб,social,lat,servus,0.750,B
zathrmis,1,,iron,железо,trade,grc,sideros,0.800,B
zathrmisc,1,twenty,iron,железо,trade,grc,sideros,0.800,B
zathrms,1,twenty,iron,железо,trade,grc,sideros,0.800,B
zathrum,1,,star,звезда,ritual,grc,aster,1.000,B
zathrumis,2,,iron,железо,trade,grc,sideros,0.800,B
zathrums,1,,iron,железо,trade,grc,sideros,0.800,B
zatlath,1,guard,star,звезда,ritual,lat,stella,0.750,B
zatneal,1,,bone,кость,body,grc,osteon,1.000,B
zatneial,1,,bone,кость,body,grc,osteon,1.000,B
zaures,1,,iron,железо,trade,grc,sideros,0.750,B
zecsa,1,,wineskin,бурдюк,vessel,grc,askos,1.000,B
zelvi,1,ms-zelvi,forest,лес,geo,lat,silva,1.000,B
zelvth,1,,forest,лес,geo,lat,silva,0.750,B
zerapiu,2,,scribe,писец,tech,lat,scriba,0.750,B
zerina,1,,cypress,кипарис,plantfood,akk,shurmenu,0.750,A
zeris,2,,iron,железо,trade,grc,sideros,0.750,B
zethras,1,,iron,железо,trade,grc,sideros,1.000,B
zetun,1,,bone,кость,body,grc,osteon,1.000,B
zevesu,1,mr-lariszevesu,slave,раб,social,lat,servus,0.750,B
zichial,1,,shekel-weight,сикль,tech,akk,shiqlu,1.000,A
zichnial,1,,fig,инжир,plantfood,grc,sykon,0.750,B
zichuchez,1,,shekel-weight,сикль,tech,grc,siglos?,0.750,A
zichunce,1,,seal-stamp,печать,tech,lat,signum,0.750,B
zicus,1,the-scribemr-cae,wineskin,бурдюк,vessel,grc,askos,1.000,B
zilachnce,2,served as governor,trumpet,труба,music,grc,salpinx,0.800,B
zilachnu,1,having served as governor,fig,инжир,plantfood,grc,sykon,0.750,B
zilathus,2,,three,три,measure,akk,shalash,0.750,A
zilcasi,1,,three,три,measure,akk,shalash,0.750,A
zilchus,1,,three,три,measure,akk,shalash,0.750,A
zilcte,1,,nut-almond,миндаль,plantfood,akk,shiqdu?,0.750,A
zilcti,3,,nut-almond,миндаль,plantfood,akk,shiqdu?,0.750,A
zilcusa,1,,three,три,measure,akk,shalash,0.750,A
ziltnal,1,mrs-ziltnis,moon,луна,ritual,grc,selene,0.750,B
zimarus,1,,iron,железо,trade,grc,sideros,0.750,B
zimnas,1,of-mr-zimna,eight,восемь,measure,akk,samane,1.000,A
zinace,6,fashioned,old,старый,quality,lat,senex,1.000,B
zinas,1,,donkey,осёл,animal,lat,asinus,1.000,B
zinece,1,made,old,старый,quality,lat,senex,1.000,B
zinias,1,,donkey,осёл,animal,lat,asinus,1.000,B
zinttas,1,,arrow,стрела,tech,lat,sagitta,0.750,B
zipanu,2,,libation,возлияние,social,grc,sponde,0.750,B
zipunun,1,,cumin,тмин,plantfood,egy,tpnn?,0.750,A
zipz,1,,shield,щит,tech,grc,aspis,1.000,B
zirna,1,themaenadperfumery,cypress,кипарис,plantfood,akk,shurmenu,0.750,A
zivas,4,living,slave,раб,social,lat,servus,0.750,B
zizriin,1,,sesame,кунжут,plantfood,grc,sesamon,0.750,B
zraies,1,,iron,железо,trade,grc,sideros,0.750,B
zuchna,1,,fig,инжир,plantfood,grc,sykon,0.750,B
zuchnaial,1,,fig,инжир,plantfood,grc,sykon,0.750,B
zuchnial,2,,shekel-weight,сикль,tech,akk,shiqlu,0.750,A
zuchuna,1,,fig,инжир,plantfood,grc,sykon,0.750,B
zuchus,1,,wineskin,бурдюк,vessel,grc,askos,1.000,B
zulusa,1,,three,три,measure,akk,shalash,1.000,A
zusleva,1,,forest,лес,geo,lat,silva,0.750,B
zuslevac,1,,forest,лес,geo,lat,silva,0.750,B
zusleve,4,,forest,лес,geo,lat,silva,0.750,B
zusleves,2,,forest,лес,geo,lat,silva,0.750,B
zutastul,1,the-colonistsboundaries,wheat,пшеница,plantfood,grc,sitos,0.750,B
